State,Beverage Type,Beverage Gallon,Ethanol Gallon,Population(>14),Average(>14),Decile(>14),Population(>21),Average(>21),Decile(>21),Source,ABV,Ethanol by ABV,Climate Index,Value_x,Value_y
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Maximum Temperature,58.2°F,94510
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Minimum Temperature,38.4°F,94510
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Precipitation,"43.87""",94510
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Cooling Degree Days,278°Df,94510
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Heating Degree Days,"5,562°Df",94510
Washington,Spirits,14056022.0,5777025,6444999,8964,7.0,5795889,9967,7.0,3.0,372.0,5228840.0,Palmer Z-Index,-0.66,94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Average Temperature,48.3°F,94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Maximum Temperature,58.2°F,94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Minimum Temperature,38.4°F,94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Precipitation,"43.87""",94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Cooling Degree Days,278°Df,94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Heating Degree Days,"5,562°Df",94510
Washington,Wine,24909497.0,3213325,6444999,4986,4.0,5795889,5544,4.0,7.0,118.0,2939321.0,Palmer Z-Index,-0.66,94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Average Temperature,48.3°F,94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Maximum Temperature,58.2°F,94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Minimum Temperature,38.4°F,94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Precipitation,"43.87""",94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Cooling Degree Days,278°Df,94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Heating Degree Days,"5,562°Df",94510
Washington,Beer,125364000.0,5641380,6444999,8753,9.0,5795889,9733,9.0,7.0,47.0,5892108.0,Palmer Z-Index,-0.66,94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Average Temperature,48.3°F,94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Maximum Temperature,58.2°F,94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Minimum Temperature,38.4°F,94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Precipitation,"43.87""",94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Cooling Degree Days,278°Df,94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Heating Degree Days,"5,562°Df",94510
Washington,All Beverages,,14631730,6444999,22702,7.0,5795889,25245,8.0,,,14060269.0,Palmer Z-Index,-0.66,94510
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Average Temperature,45.8°F,75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Maximum Temperature,56.2°F,75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Minimum Temperature,35.4°F,75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Precipitation,"29.90""",75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Cooling Degree Days,670°Df,75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Heating Degree Days,"6,934°Df",75420
Wisconsin,Spirits,17997306.0,7396893,4930789,15001,2.0,4383656,16874,1.0,1.0,376.0,6766987.0,Palmer Z-Index,-0.46,75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Average Temperature,45.8°F,75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Maximum Temperature,56.2°F,75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Minimum Temperature,35.4°F,75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Precipitation,"29.90""",75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Cooling Degree Days,670°Df,75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Heating Degree Days,"6,934°Df",75420
Wisconsin,Wine,16009922.0,2065280,4930789,4189,5.0,4383656,4711,5.0,1.0,118.0,1889171.0,Palmer Z-Index,-0.46,75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Average Temperature,45.8°F,75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Maximum Temperature,56.2°F,75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Minimum Temperature,35.4°F,75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Precipitation,"29.90""",75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Cooling Degree Days,670°Df,75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Heating Degree Days,"6,934°Df",75420
Wisconsin,Beer,135005000.0,6075225,4930789,12321,3.0,4383656,13859,3.0,7.0,48.0,6480240.0,Palmer Z-Index,-0.46,75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Average Temperature,45.8°F,75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Maximum Temperature,56.2°F,75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Minimum Temperature,35.4°F,75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Precipitation,"29.90""",75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Cooling Degree Days,670°Df,75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Heating Degree Days,"6,934°Df",75420
Wisconsin,All Beverages,,15537398,4930789,31511,2.0,4383656,35444,2.0,,,15136398.0,Palmer Z-Index,-0.46,75420
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Average Temperature,43.6°F,76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Maximum Temperature,56.9°F,76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Minimum Temperature,30.4°F,76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Precipitation,"14.37""",76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Cooling Degree Days,413°Df,76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Heating Degree Days,"7,865°Df",76620
Wyoming,Spirits,1696449.0,697241,478367,14575,2.0,424305,16433,2.0,6.0,358.0,607329.0,Palmer Z-Index,-1.70,76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Average Temperature,43.6°F,76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Maximum Temperature,56.9°F,76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Minimum Temperature,30.4°F,76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Precipitation,"14.37""",76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Cooling Degree Days,413°Df,76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Heating Degree Days,"7,865°Df",76620
Wyoming,Wine,1179692.0,152180,478367,3181,7.0,424305,3587,7.0,6.0,118.0,139204.0,Palmer Z-Index,-1.70,76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Average Temperature,43.6°F,76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Maximum Temperature,56.9°F,76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Minimum Temperature,30.4°F,76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Precipitation,"14.37""",76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Cooling Degree Days,413°Df,76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Heating Degree Days,"7,865°Df",76620
Wyoming,Beer,13053187.0,587393,478367,12279,3.0,424305,13844,3.0,1.0,48.0,626553.0,Palmer Z-Index,-1.70,76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Average Temperature,43.6°F,76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Maximum Temperature,56.9°F,76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Minimum Temperature,30.4°F,76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Precipitation,"14.37""",76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Cooling Degree Days,413°Df,76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Heating Degree Days,"7,865°Df",76620
Wyoming,All Beverages,,1436814,478367,30036,2.0,424305,33863,2.0,,,1373086.0,Palmer Z-Index,-1.70,76620
